symbol,date,open,high,low,close,volume,percent_change,traded_amount
ADBL,2022-04-11,373.0,382.0,366.1,367.0,27160,-1.61,10072937.5
ADBL,2022-04-12,363.6,373.3,363.6,363.8,12556,-0.87,4584713.6
ADBL,2022-04-13,364.0,369.0,364.0,367.0,29290,0.88,10740710.0
ADBL,2022-04-17,370.0,376.0,368.0,371.0,20608,1.09,7673321.9
ADBL,2022-04-18,370.0,374.0,367.0,369.9,15159,-0.3,5593073.9
ADBL,2022-04-19,369.0,372.0,358.7,371.0,19684,0.3,7175205.0
ADBL,2022-04-20,373.0,378.0,367.0,370.0,16063,-0.27,5945807.7
ADBL,2022-04-21,370.0,370.0,363.0,370.0,14989,0.0,5486722.0
ADBL,2022-04-24,371.0,377.0,367.0,376.6,22222,1.78,8286882.2
ADBL,2022-04-25,380.0,384.0,375.0,378.0,15248,0.37,5775166.6
ADBL,2022-04-26,374.0,377.0,371.5,373.0,11521,-1.32,4299443.3
ADBL,2022-04-27,370.0,371.0,368.0,371.0,12344,-0.54,4560074.9
ADBL,2022-04-28,378.0,378.0,367.1,369.0,26491,-0.54,9776276.7
ADBL,2022-05-02,367.0,367.0,363.6,364.0,15384,-1.36,5617595.3
ADBL,2022-05-04,364.0,366.0,360.0,361.0,12602,-0.82,4559131.4
ADBL,2022-05-05,361.0,365.0,356.0,356.3,14718,-1.3,5270036.8
ADBL,2022-05-08,356.3,356.3,352.0,354.5,20085,-0.51,7106767.4
ADBL,2022-05-09,360.0,367.0,355.0,365.0,16600,2.96,6032922.0
ADBL,2022-05-10,372.0,377.7,365.0,377.7,13260,3.48,4929558.5
ADBL,2022-05-11,378.0,384.0,371.0,384.0,17055,1.67,6456804.7
ADBL,2022-05-12,384.0,389.0,379.0,379.9,13959,-1.07,5323319.5
ADBL,2022-05-17,383.0,383.0,365.0,366.0,10299,-3.66,3784489.0
ADBL,2022-05-18,369.0,369.0,362.0,366.0,8992,0.0,3271908.1
ADBL,2022-05-19,366.0,373.0,364.6,365.8,7073,-0.05,2600050.6
ADBL,2022-05-20,366.0,366.0,360.0,364.0,5095,-0.49,1850894.5
ADBL,2022-05-23,371.0,371.0,358.6,360.0,15982,-1.1,5759444.5
ADBL,2022-05-24,354.0,366.0,353.0,362.0,10269,0.56,3714065.2
ADBL,2022-05-25,362.0,365.0,360.0,363.0,17122,0.28,6221866.4
ADBL,2022-05-26,363.0,367.0,361.0,367.0,12109,1.1,4416405.5
ADBL,2022-05-27,367.0,367.0,363.0,364.9,10347,-0.57,3767210.4
ADBL,2022-05-30,367.0,367.0,356.2,357.0,12409,-2.16,4443166.3
ADBL,2022-05-31,355.0,355.0,348.1,352.0,14454,-1.4,5091744.9
ADBL,2022-06-01,354.0,356.0,350.0,352.0,10455,0.0,3675674.2
ADBL,2022-06-02,352.0,353.0,348.1,350.0,16073,-0.57,5626290.2
ADBL,2022-06-03,343.1,352.0,343.1,343.5,18065,-1.86,6240715.4
ADBL,2022-06-06,345.0,345.5,338.0,343.0,20851,-0.15,7129519.0
ADBL,2022-06-07,340.0,345.0,322.6,328.9,49886,-4.11,16393550.4
ADBL,2022-06-08,331.0,337.0,329.2,334.0,27291,1.55,9096583.6
ADBL,2022-06-09,335.0,340.6,333.2,335.0,15288,0.3,5156377.0
ADBL,2022-06-10,339.9,339.9,326.0,335.6,8784,0.18,2909257.9
ADBL,2022-06-13,335.6,340.0,332.0,332.0,9837,-1.07,3290800.3
ADBL,2022-06-14,330.0,335.0,328.4,328.5,11543,-1.05,3810561.9
ADBL,2022-06-15,329.0,329.0,323.0,327.0,11386,-0.46,3689039.3
ADBL,2022-06-16,325.0,330.0,319.2,321.0,28991,-1.83,9361424.8
ADBL,2022-06-17,327.0,327.0,319.5,319.9,7331,-0.34,2355935.6
ADBL,2022-06-19,325.0,325.0,315.1,318.0,13101,-0.59,4173500.7
ADBL,2022-06-20,314.0,318.0,306.1,310.6,25115,-2.33,7774733.7
ADBL,2022-06-21,309.0,316.0,308.0,311.0,26282,0.13,8190082.4
ADBL,2022-06-22,315.0,315.0,304.0,310.0,37679,-0.32,11534145.0
ADBL,2022-06-23,309.0,310.0,300.2,305.0,43832,-1.61,13245101.0
ADBL,2022-06-24,305.0,310.0,298.0,309.0,12201,1.31,3689219.6
ADBL,2022-06-26,314.0,317.0,307.8,315.1,39098,1.97,12267102.1
ADBL,2022-06-27,315.9,321.0,313.0,314.0,22811,-0.35,7234514.2
ADBL,2022-06-28,309.79,333.1,308.0,330.0,21480,5.1,6738054.29
ADBL,2022-06-29,330.0,330.0,314.0,326.5,20955,-1.06,6803496.8
ADBL,2022-06-30,330.0,332.0,325.0,330.5,33598,1.23,11071739.9
ADBL,2022-07-01,336.9,336.9,325.4,326.0,14504,-1.36,4767079.7
ADBL,2022-07-03,326.0,330.0,324.4,327.0,21180,0.31,6928178.5
ADBL,2022-07-04,330.0,338.0,329.0,329.0,47200,0.61,15749826.3
ADBL,2022-07-05,330.0,335.0,325.0,329.9,35848,0.27,11781415.8
ADBL,2022-07-06,334.9,334.9,318.0,328.0,19649,-0.58,6415376.9
ADBL,2022-07-07,330.0,334.0,325.0,330.0,22802,0.61,7490782.3
ADBL,2022-07-08,330.0,330.0,320.0,323.0,6386,-2.12,2073039.4
ADBL,2022-07-11,318.0,320.0,310.0,312.4,31001,-3.28,9674338.9
ADBL,2022-07-12,312.4,318.6,305.8,310.0,46072,-0.77,14233125.8
ADBL,2022-07-13,316.0,316.0,309.0,312.6,28378,0.84,8835253.9
ADBL,2022-07-14,318.0,324.9,314.0,324.9,129060,3.93,40895290.0
ADBL,2022-07-15,325.0,333.0,323.0,331.0,23305,1.88,7669831.6
ADBL,2022-07-17,331.0,333.0,328.2,333.0,13768,0.6,4553730.5
ADBL,2022-07-18,331.1,333.0,327.0,333.0,30494,0.0,10082717.3
ADBL,2022-07-19,336.0,338.0,331.7,332.2,48655,-0.24,16196691.8
ADBL,2022-07-20,331.0,332.0,329.0,330.0,9519,-0.66,3144836.7
