symbol,date,open,high,low,close,volume,percent_change,traded_amount
NRIC,2022-07-01,797.0,825.0,770.0,805.0,61156,1.4,49048148.1
NRIC,2022-07-03,791.0,830.0,781.0,827.0,78033,2.73,62681383.2
NRIC,2022-07-04,830.0,848.0,788.9,800.0,86418,-3.26,71355647.9
NRIC,2022-07-05,816.0,816.0,765.0,771.0,72830,-3.63,57365599.8
NRIC,2022-07-06,771.0,790.0,751.0,785.0,57024,1.82,43979081.4
NRIC,2022-07-07,800.7,826.0,770.0,786.0,50854,0.13,40569872.3
NRIC,2022-07-08,790.0,790.0,763.0,764.0,24564,-2.8,18958705.2
NRIC,2022-07-11,768.0,768.0,713.0,716.0,44658,-6.28,32547169.8
NRIC,2022-07-12,730.0,742.0,709.0,727.5,36227,1.61,26359430.7
NRIC,2022-07-13,738.0,750.0,727.0,748.0,31772,2.82,23611175.5
NRIC,2022-07-14,760.0,770.0,744.0,758.3,35634,1.38,26875977.6
NRIC,2022-07-15,751.0,769.0,735.0,735.0,25552,-3.07,19197809.3
NRIC,2022-07-17,735.0,760.0,735.0,749.0,15582,1.9,11644351.4
NRIC,2022-07-18,745.0,770.0,740.5,769.0,28011,2.67,21288010.2
NRIC,2022-07-19,756.0,789.0,756.0,772.0,36748,0.39,28634980.8
NRIC,2022-07-20,775.0,810.0,770.3,792.0,63238,2.59,50220939.6
NRIC,2022-07-21,807.0,823.0,785.0,805.0,77552,1.64,62824636.6
NRIC,2022-07-22,799.0,814.9,789.0,795.0,47935,-1.24,38308290.8
NRIC,2022-07-24,795.0,863.0,794.0,860.0,83132,8.18,68293974.7
NRIC,2022-07-25,870.0,885.0,857.0,873.0,93339,1.51,81482315.9
NRIC,2022-07-26,873.0,873.0,835.0,837.0,89856,-4.12,76557187.8
NRIC,2022-07-27,830.1,851.0,818.0,851.0,68444,1.67,57297635.2
NRIC,2022-07-28,865.0,865.0,821.2,834.0,67772,-2.0,57379186.4
NRIC,2022-07-29,847.0,847.0,830.0,830.0,18203,-0.48,15182543.6
NRIC,2022-07-31,835.0,875.0,831.0,873.0,89190,5.18,76775087.9
NRIC,2022-08-01,890.0,905.0,867.3,870.0,73021,-0.34,64167173.4
NRIC,2022-08-02,863.0,877.0,854.2,859.0,35357,-1.26,30468379.9
NRIC,2022-08-03,860.0,867.0,845.0,847.0,36936,-1.4,31617245.4
NRIC,2022-08-04,840.5,855.1,827.0,827.0,50353,-2.36,42167992.2
NRIC,2022-08-05,839.0,839.0,798.7,800.0,48166,-3.26,38996443.7
NRIC,2022-08-07,791.0,816.0,791.0,806.0,37585,0.75,30362163.8
NRIC,2022-08-08,820.0,822.0,792.0,794.0,40045,-1.49,32310319.5
NRIC,2022-08-09,809.8,809.8,770.3,770.3,48205,-2.98,37527664.2
NRIC,2022-08-10,785.0,785.0,760.0,776.0,26254,0.74,20283027.5
NRIC,2022-08-11,776.0,790.0,754.6,755.0,27752,-2.71,21375461.7
NRIC,2022-08-14,742.0,761.0,735.0,739.0,26499,-2.12,19794366.3
NRIC,2022-08-15,734.5,781.0,734.0,776.0,40017,5.01,30792195.9
NRIC,2022-08-16,790.0,790.0,753.0,772.2,32805,-0.49,25300356.7
NRIC,2022-08-17,764.0,776.0,757.0,765.0,12615,-0.93,9641615.5
NRIC,2022-08-18,765.0,785.0,765.0,779.0,32566,1.83,25210119.9
NRIC,2022-08-21,789.0,789.0,765.0,768.0,17038,-1.41,13191165.4
NRIC,2022-08-22,755.0,769.8,750.0,762.9,13227,-0.66,10057978.1
NRIC,2022-08-23,765.0,774.0,750.0,756.0,19601,-0.9,14843372.1
NRIC,2022-08-24,760.0,766.2,750.0,754.0,16691,-0.26,12669624.1
NRIC,2022-08-25,751.2,766.2,731.0,734.0,31671,-2.65,23605433.5
NRIC,2022-08-26,733.0,735.0,714.0,714.0,19873,-2.72,14290513.3
NRIC,2022-08-28,712.0,718.5,694.0,707.0,31169,-0.98,21906958.0
NRIC,2022-08-29,697.0,705.0,696.0,703.0,31150,-0.57,21828555.1
NRIC,2022-08-30,707.0,713.0,697.4,705.0,11994,0.28,8413307.3
NRIC,2022-08-31,700.0,703.0,685.0,701.0,21285,-0.57,14709837.9
NRIC,2022-09-01,687.0,700.0,677.0,680.0,25485,-3.0,17511737.8
NRIC,2022-09-02,693.5,699.8,682.0,695.0,27538,2.21,18987260.3
NRIC,2022-09-04,675.1,675.1,662.0,669.0,21415,1.07,14294371.0
NRIC,2022-09-05,675.0,675.0,660.0,663.5,16114,-0.82,10694695.2
NRIC,2022-09-06,675.0,675.0,645.0,660.0,19411,-0.53,12633057.3
NRIC,2022-09-07,668.8,668.8,637.0,650.0,13383,-1.52,8603112.5
NRIC,2022-09-08,655.0,655.0,634.0,636.1,17318,-2.14,11106888.1
NRIC,2022-09-11,636.0,648.0,624.0,644.0,22671,1.24,14296629.2
NRIC,2022-09-12,645.0,645.0,618.0,621.0,32995,-3.57,20575283.7
NRIC,2022-09-13,621.0,642.0,621.0,634.0,19887,2.09,12619375.0
NRIC,2022-09-14,646.6,658.0,640.0,655.0,30222,3.31,19635949.7
NRIC,2022-09-15,665.0,666.9,625.0,628.0,33295,-4.12,21159905.0
NRIC,2022-09-16,620.0,624.5,595.0,621.0,21041,-1.11,12866284.9
NRIC,2022-09-18,621.0,621.0,601.2,605.0,23590,-2.58,14327130.0
NRIC,2022-09-20,595.0,605.0,591.0,605.0,20878,0.0,12447588.6
NRIC,2022-09-21,614.0,615.0,593.0,604.0,19744,-0.17,11898292.2
